Date,GLD,SPY,TLT,VNQ,XOM
2019-04-10,123.52999877929688,259.7016296386719,101.8469009399414,67.21964263916016,59.16810607910156
2019-04-11,121.94999694824219,259.6296081542969,101.2486572265625,67.1736068725586,59.45104217529297
2019-04-12,121.83000183105469,261.38629150390625,100.52751159667969,67.4955825805664,58.703819274902344
2019-04-15,121.5999984741211,261.2150573730469,100.78157043457031,67.15062713623047,58.507957458496094
2019-04-16,120.51000213623047,261.38629150390625,100.15055084228516,65.63286590576172,58.90693664550781
2019-04-17,120.27999877929688,260.7467346191406,100.19155883789062,65.0349349975586,59.073814392089844
2019-04-18,120.37000274658203,261.2601623535156,100.71598815917969,65.5331802368164,58.85618209838867
2019-04-22,120.37000274658203,261.48529052734375,100.23249053955078,64.81262969970703,60.140235900878906
2019-04-23,120.12000274658203,263.8366394042969,100.44554901123047,65.6711654663086,60.48845672607422
2019-04-24,120.47000122070312,263.2509460449219,101.2650375366211,66.15410614013672,59.31320571899414
2019-04-25,120.56999969482422,263.0888977050781,101.1175308227539,66.01611328125,59.64692687988281
2019-04-26,121.37000274658203,264.31396484375,101.46172332763672,66.53738403320312,58.391876220703125
2019-04-29,120.83000183105469,264.728271484375,100.81433868408203,65.88581085205078,58.01465606689453
2019-04-30,121.19999694824219,264.86358642578125,101.3305892944336,66.51438903808594,58.239540100097656
2019-05-01,120.4000015258789,262.8726501464844,101.74861907958984,66.56803894042969,57.071563720703125
2019-05-02,119.94000244140625,262.3050842285156,101.26409149169922,66.63703155517578,56.070438385009766
2019-05-03,120.6500015258789,264.87255859375,101.5514907836914,67.20429229736328,56.20100402832031
2019-05-06,120.80999755859375,263.782470703125,101.8307113647461,66.98963928222656,55.954345703125
2019-05-07,121.20999908447266,259.37738037109375,102.61088562011719,65.77848815917969,55.65690231323242
2019-05-08,120.91000366210938,259.0170593261719,102.16744995117188,65.70950317382812,55.74397277832031
2019-05-09,121.19999694824219,258.2332763671875,102.58625793457031,65.87812805175781,55.69319534301758
2019-05-10,121.43000030517578,259.5304870605469,102.44664001464844,66.58335876464844,56.17746353149414
2019-05-13,122.66999816894531,253.00845336914062,103.25143432617188,66.51438903808594,55.553768157958984
2019-05-14,122.45999908447266,255.29661560058594,102.94759368896484,66.75968933105469,55.62714767456055
2019-05-15,122.38999938964844,256.79205322265625,103.5799331665039,67.21195220947266,56.03807067871094
2019-05-16,121.51000213623047,259.1702880859375,103.23502349853516,67.48026275634766,56.030723571777344
2019-05-17,120.6500015258789,257.49462890625,103.46495819091797,67.34993743896484,55.700523376464844
2019-05-20,120.63999938964844,255.79220581054688,103.25143432617188,66.37638854980469,55.69318771362305
2019-05-21,120.36000061035156,258.0982666015625,103.08717346191406,66.94367218017578,55.95001983642578
2019-05-22,120.23999786376953,257.3055419921875,103.67842102050781,67.14295959472656,55.443695068359375
2019-05-23,121.16999816894531,254.16162109375,104.8445816040039,67.2962875366211,54.144927978515625
2019-05-24,121.30000305175781,254.738037109375,104.9349365234375,67.50325012207031,54.372413635253906
2019-05-28,120.83000183105469,252.3689422607422,105.6904525756836,66.83635711669922,53.27907943725586
2019-05-29,120.87000274658203,250.6753387451172,106.01070404052734,65.94715118408203,52.94889450073242
2019-05-30,121.69000244140625,251.3599395751953,106.9222640991211,66.22309875488281,52.80946350097656
2019-05-31,123.33000183105469,247.9728546142578,108.2608413696289,66.60638427734375,51.9289436340332
2019-06-03,125.11000061035156,247.34219360351562,108.98499298095703,66.76734924316406,52.743431091308594
2019-06-04,125.1500015258789,252.7112274169922,107.7424087524414,66.46839904785156,53.99818420410156
2019-06-05,125.47000122070312,254.9001922607422,107.13345336914062,67.85587310791016,53.55058670043945
2019-06-06,125.87999725341797,256.55780029296875,107.47911834716797,67.98616790771484,54.526493072509766
2019-06-07,126.58999633789062,259.125244140625,108.40896606445312,68.23914337158203,54.724613189697266
2019-06-10,125.33000183105469,260.31427001953125,107.38859558105469,68.016845703125,54.96675491333008
2019-06-11,125.18000030517578,260.2511291503906,107.45440673828125,68.2008285522461,54.91537857055664
2019-06-12,125.83000183105469,259.79180908203125,107.53670501708984,68.4307632446289,54.3210334777832
2019-06-13,126.5999984741211,260.86383056640625,107.90703582763672,68.7220687866211,54.79798126220703
2019-06-14,126.55999755859375,260.5755615234375,108.17854309082031,68.76041412353516,54.55585479736328
2019-06-17,126.4800033569336,260.67462158203125,108.36781311035156,69.4963150024414,55.098838806152344
2019-06-18,127.12000274658203,263.40411376953125,108.91096496582031,69.42729949951172,55.57579803466797
2019-06-19,127.88999938964844,263.9987487792969,109.0672836303711,69.80293273925781,55.26759719848633
2019-06-20,131.11000061035156,266.5210266113281,109.35528564453125,70.15555572509766,56.21414566040039
2019-06-21,131.97999572753906,266.1335754394531,108.15388488769531,69.16667938232422,57.00663375854492
2019-06-24,133.94000244140625,265.80767822265625,108.96031951904297,68.9290542602539,56.46364974975586
2019-06-25,134.1999969482422,263.2006530761719,109.29769134521484,67.90953063964844,55.96467971801758
2019-06-26,132.97000122070312,262.9382019042969,108.59825134277344,66.55270385742188,56.206825256347656
2019-06-27,132.83999633789062,263.8705749511719,109.36357879638672,67.40945434570312,55.63447570800781
2019-06-28,133.1999969482422,265.2283630371094,109.28947448730469,67.64166259765625,56.22883224487305
2019-07-01,130.6199951171875,267.6362609863281,109.0338363647461,67.6106948852539,56.17746353149414
2019-07-02,133.41000366210938,268.3332214355469,109.87486267089844,68.78707122802734,55.56111526489258
2019-07-03,133.6300048828125,270.4785461425781,110.65818786621094,69.60743713378906,56.089439392089844
2019-07-05,132.13999938964844,270.1708068847656,109.19051361083984,69.35977172851562,55.86195373535156
2019-07-08,131.2899932861328,268.686279296875,109.33894348144531,69.60743713378906,56.1187858581543
2019-07-09,131.75,269.021240234375,109.29771423339844,69.839599609375,56.08209228515625
2019-07-10,133.8300018310547,270.30657958984375,108.69584655761719,70.24205017089844,56.87455749511719
2019-07-11,132.6999969482422,270.94024658203125,107.24470520019531,69.32882690429688,56.918575286865234
2019-07-12,133.52999877929688,272.1532897949219,107.36836242675781,69.23593139648438,56.96260452270508
2019-07-15,133.52999877929688,272.2437438964844,107.98676300048828,69.18174743652344,56.55902862548828
2019-07-16,132.39999389648438,271.36572265625,107.66517639160156,69.01924133300781,55.7152099609375
2019-07-17,134.5800018310547,269.51904296875,108.82777404785156,68.78707122802734,55.3849983215332
2019-07-18,136.47999572753906,270.5057678222656,108.83596801757812,68.78707122802734,54.91537857055664
2019-07-19,134.47000122070312,269.0031433105469,108.58037567138672,67.66484832763672,55.02546310424805
2019-07-22,134.4499969482422,269.66387939453125,108.78653717041016,67.60293579101562,55.08417510986328
2019-07-23,133.69000244140625,271.5920104980469,108.19286346435547,68.36912536621094,55.304298400878906
2019-07-24,134.3699951171875,272.868408203125,108.66282653808594,68.42329406738281,55.29695510864258
2019-07-25,133.4199981689453,271.5649108886719,108.14337921142578,68.0208740234375,54.98143768310547
2019-07-26,133.63999938964844,273.3843688964844,108.3990249633789,68.3304443359375,54.893375396728516
2019-07-29,134.52999877929688,272.8864440917969,108.4319839477539,68.51618957519531,55.28226852416992
2019-07-30,134.97999572753906,272.2166442871094,108.69584655761719,69.065673828125,55.28961181640625
2019-07-31,133.2100067138672,269.2384338378906,109.5698013305664,68.79479217529297,54.56317901611328
2019-08-01,136.41000366210938,266.8939208984375,111.74591064453125,68.79479217529297,53.169010162353516
2019-08-02,135.88999938964844,264.8843078613281,112.77860260009766,69.12759399414062,52.648040771484375
2019-08-05,137.7899932861328,256.9185791015625,114.72831726074219,67.76547241210938,51.569393157958984
2019-08-06,138.91000366210938,260.52130126953125,115.64533233642578,68.51618957519531,52.068363189697266
2019-08-07,141.02000427246094,260.6752014160156,115.68672180175781,69.18174743652344,51.730831146240234
2019-08-08,141.72999572753906,265.7896423339844,115.93453979492188,70.3968276977539,53.110321044921875
2019-08-09,141.25999450683594,263.9791564941406,115.70320129394531,70.31170654296875,51.98030090332031
2019-08-12,142.6300048828125,260.7657470703125,118.11557006835938,70.12594604492188,51.727718353271484
2019-08-13,141.77999877929688,264.8209533691406,117.71080017089844,70.22657775878906,52.36661148071289
2019-08-14,142.75,256.9908752441406,120.36271667480469,69.15853118896484,50.25679397583008
2019-08-15,143.6999969482422,257.6698913574219,121.7010726928711,69.84735107421875,49.95963668823242
2019-08-16,142.77999877929688,261.4717712402344,120.72624206542969,70.56710052490234,50.73968505859375
2019-08-19,141.11000061035156,264.6217956542969,118.99958038330078,71.07789611816406,51.59400939941406
2019-08-20,142.2100067138672,262.5942077636719,120.2305679321289,70.57484436035156,51.28199005126953
2019-08-21,141.75999450683594,264.7304992675781,119.42916107177734,70.86894226074219,51.794578552246094
2019-08-22,141.39999389648438,264.64898681640625,118.63604736328125,71.19397735595703,51.68315124511719
2019-08-23,144.1699981689453,257.8507385253906,120.58578491210938,70.19561767578125,50.1379280090332
2019-08-26,144.19000244140625,260.7022705078125,120.09833526611328,70.73735809326172,50.40537643432617
2019-08-27,145.57000732421875,259.67938232421875,121.94896697998047,70.53614807128906,49.915069580078125
2019-08-28,145.16000366210938,261.5079040527344,122.10596466064453,70.76832580566406,50.27908706665039
2019-08-29,144.1199951171875,264.84814453125,121.64328002929688,71.31782531738281,50.836246490478516
2019-08-30,143.75,264.7304992675781,121.67630767822266,71.37198638916016,50.8734016418457
2019-09-03,145.75,263.1825256347656,121.83356475830078,72.08401489257812,50.93281555175781
2019-09-04,146.66000366210938,266.1697998046875,122.01560974121094,72.68766784667969,51.47514343261719
2019-09-05,143.13999938964844,269.5914611816406,119.805908203125,72.16142272949219,52.20317077636719
2019-09-06,141.9199981689453,269.7996826171875,120.6583480834961,72.32392883300781,52.69350814819336
2019-09-09,141.38999938964844,269.935546875,118.5147705078125,71.97565460205078,53.10950469970703
2019-09-10,140.17999267578125,269.87213134765625,116.43749237060547,71.2326889038086,53.54038619995117
2019-09-11,141.02999877929688,271.79119873046875,116.23055267333984,71.31008911132812,53.4363899230957
2019-09-12,141.32000732421875,272.73260498046875,115.46920776367188,71.68930053710938,53.473533630371094
2019-09-13,140.14999389648438,272.5516052246094,113.00284576416016,70.9231185913086,53.96383285522461
2019-09-16,141.32000732421875,271.70977783203125,114.44297790527344,71.5422592163086,54.77359390258789
2019-09-17,141.60000610351562,272.3976745605469,115.06361389160156,72.31620025634766,54.35756301879883
2019-09-18,140.7100067138672,272.5605773925781,115.55191040039062,72.06851196289062,54.09756088256836
2019-09-19,141.27999877929688,272.5425109863281,115.89955139160156,72.32392883300781,53.73354721069336
2019-09-20,142.9499969482422,271.2548522949219,117.43061828613281,72.32392883300781,53.547821044921875
2019-09-23,143.75,271.1911926269531,117.40579223632812,72.44001770019531,53.5849609375
2019-09-24,144.50999450683594,269.0632019042969,118.82098388671875,72.27931213378906,52.8494987487793
2019-09-25,141.8300018310547,270.6545715332031,117.0830078125,72.41972351074219,53.00550079345703
2019-09-26,141.7899932861328,270.09075927734375,117.83616638183594,73.02824401855469,52.72319030761719
2019-09-27,141.05999755859375,268.6357727050781,118.12579345703125,72.62256622314453,53.10208511352539
2019-09-30,138.8699951171875,269.8815612792969,118.41549682617188,72.74739074707031,52.45576477050781
2019-10-01,139.6300048828125,266.67144775390625,118.7719955444336,72.06087493896484,51.222564697265625
2019-10-02,141.25999450683594,261.9607238769531,119.0621566772461,71.75660705566406,49.885353088378906
2019-10-03,141.89999389648438,264.10699462890625,120.14823913574219,72.45095825195312,50.501949310302734
2019-10-04,141.89999389648438,267.680908203125,121.03534698486328,72.88777923583984,51.23740768432617
2019-10-07,140.69000244140625,266.52587890625,120.0321273803711,72.73179626464844,50.53166961669922
2019-10-08,141.9199981689453,262.3881530761719,120.35551452636719,72.34952545166016,49.5510368347168
2019-10-09,142.0500030517578,264.8798828125,119.67561340332031,72.48994445800781,50.10079574584961
2019-10-10,140.80999755859375,266.67144775390625,117.89313507080078,72.6069564819336,50.7025260925293
2019-10-11,140.02999877929688,269.43597412109375,116.43401336669922,72.57575225830078,51.244850158691406
2019-10-14,140.58999633789062,269.13592529296875,117.2796401977539,72.6069564819336,51.39341354370117
2019-10-15,139.61000061035156,271.8004455566406,115.86199188232422,72.70059204101562,51.57171630859375
2019-10-16,140.41000366210938,271.3639221191406,116.0029067993164,72.7083740234375,50.68767166137695
2019-10-17,140.61000061035156,272.1640930175781,115.72100830078125,73.18425750732422,50.62080764770508
2019-10-18,140.4600067138672,270.9728088378906,115.72100830078125,73.7459716796875,50.22707748413086
2019-10-21,139.7899932861328,272.80987548828125,114.85055541992188,74.30764770507812,51.06654739379883
2019-10-22,140.1999969482422,271.918701171875,115.52205657958984,74.08921813964844,51.32655715942383
2019-10-23,140.52999877929688,272.7098388671875,115.63810729980469,74.25303649902344,51.81687927246094
2019-10-24,141.52999877929688,273.15545654296875,115.40602111816406,74.0658187866211,51.32655715942383
2019-10-25,141.86000061035156,274.2740478515625,114.84224700927734,73.43391418457031,51.4454231262207
2019-10-28,140.63999938964844,275.8199157714844,113.79759216308594,72.98921966552734,50.99225997924805
2019-10-29,140.25,275.73809814453125,113.87220001220703,73.43391418457031,50.84367752075195
2019-10-30,141.02000427246094,276.5839538574219,115.53865051269531,73.69915008544922,50.30879211425781
2019-10-31,142.42999267578125,275.8471984863281,117.0972671508789,73.56652069091797,50.19736099243164
2019-11-01,142.55999755859375,278.4027099609375,116.73687744140625,73.55094146728516,51.705440521240234
2019-11-04,142.14999389648438,279.52117919921875,115.20040893554688,73.03602600097656,53.24322509765625
2019-11-05,139.85000610351562,279.2120361328125,113.90471649169922,71.7956314086914,54.29813766479492
2019-11-06,140.4499969482422,279.275634765625,114.59412384033203,71.95165252685547,53.10950469970703
2019-11-07,138.27000427246094,280.2578125,112.51783752441406,71.23391723632812,54.23870086669922
2019-11-08,137.38999938964844,280.94891357421875,112.04450225830078,71.06230163574219,53.20866012573242
2019-11-11,137.05999755859375,280.412353515625,112.11919403076172,71.21833038330078,52.88536071777344
2019-11-12,137.42999267578125,281.00360107421875,112.63409423828125,70.68003845214844,52.15607833862305
2019-11-13,137.97999572753906,281.094482421875,113.36494445800781,71.32754516601562,51.72752380371094
2019-11-14,138.55999755859375,281.5037841796875,114.53595733642578,71.88143920898438,51.50197219848633
2019-11-15,138.2100067138672,283.540771484375,114.41140747070312,72.27151489257812,52.02073669433594
2019-11-18,138.6199951171875,283.7499084472656,114.61908721923828,72.62256622314453,51.51700973510742
2019-11-19,138.69000244140625,283.6680603027344,115.57410430908203,72.74739074707031,50.990699768066406
2019-11-20,138.75999450683594,282.6131286621094,116.77008056640625,72.7083740234375,51.14857864379883
2019-11-21,138.0,282.15850830078125,116.03922271728516,71.6864242553711,52.381622314453125
2019-11-22,137.74000549316406,282.78594970703125,116.1886978149414,71.42118072509766,52.15607833862305
2019-11-25,137.0800018310547,284.9776306152344,116.52922821044922,71.64740753173828,51.81021499633789
2019-11-26,137.74000549316406,285.6232604980469,117.21023559570312,72.59915924072266,51.682403564453125
2019-11-27,137.00999450683594,286.89642333984375,116.86969757080078,72.94242858886719,51.65231704711914
2019-11-29,137.86000061035156,285.83233642578125,116.62054443359375,72.6069564819336,51.22377395629883
2019-12-02,137.7899932861328,283.40435791015625,115.06564331054688,71.50698852539062,51.44181442260742
2019-12-03,139.11000061035156,281.5037841796875,117.47828674316406,71.96727752685547,51.03581619262695
2019-12-04,138.9199981689453,283.24066162109375,116.30522155761719,72.26370239257812,51.61474609375
2019-12-05,139.0,283.7499084472656,115.73953247070312,72.3027114868164,51.434295654296875
2019-12-06,137.6199951171875,286.3416748046875,115.09893035888672,72.45095825195312,52.26132583618164
2019-12-09,137.5800018310547,285.4413757324219,115.34854888916016,72.59135437011719,52.37410354614258
2019-12-10,137.97000122070312,285.12310791015625,115.35681915283203,72.17008209228516,51.92299270629883
2019-12-11,138.9199981689453,285.9324951171875,116.26366424560547,71.43675994873047,51.84780502319336
2019-12-12,138.42999267578125,288.3968811035156,114.35020446777344,70.46939849853516,52.88536071777344
2019-12-13,139.0500030517578,288.56976318359375,115.67298126220703,70.48500061035156,52.050819396972656
2019-12-16,139.0399932861328,290.55218505859375,114.63306427001953,70.9920883178711,52.6297492980957
2019-12-17,139.00999450683594,290.6159362792969,114.47499084472656,70.32119750976562,52.3891487121582
2019-12-18,139.02000427246094,290.6340637207031,113.5348892211914,71.17827606201172,52.53199768066406
2019-12-19,139.3800048828125,291.8253479003906,113.71653747558594,71.80908966064453,52.17110061645508
2019-12-20,139.52000427246094,293.1047668457031,113.86654663085938,72.20333099365234,52.584625244140625
2019-12-23,139.9499969482422,293.55255126953125,113.69989776611328,71.84063720703125,52.8477783203125
2019-12-24,141.27000427246094,293.56170654296875,114.02487182617188,72.0298843383789,52.644779205322266
2019-12-26,142.3800048828125,295.1243591308594,114.29985809326172,72.34527587890625,52.727481842041016
2019-12-27,142.3300018310547,295.0511779785156,114.42485809326172,72.57391357421875,52.547027587890625
2019-12-30,142.6300048828125,293.4245910644531,114.00819396972656,72.6448974609375,52.2387809753418
2019-12-31,142.89999389648438,294.13739013671875,112.89159393310547,73.16531372070312,52.46433639526367
2020-01-02,143.9499969482422,296.88812255859375,114.16653442382812,72.30583953857422,53.3064079284668
2020-01-03,145.86000061035156,294.64007568359375,115.92472076416016,72.75529479980469,52.87785720825195
2020-01-06,147.38999938964844,295.7641296386719,115.26646423339844,72.8420181274414,53.28385925292969
2020-01-07,147.97000122070312,294.9325866699219,114.6998062133789,72.0298843383789,52.8477783203125
2020-01-08,146.86000061035156,296.50439453125,113.9415283203125,72.25066375732422,52.050819396972656
2020-01-09,146.02999877929688,298.51495361328125,114.34150695800781,72.21121215820312,52.44929885864258
2020-01-10,146.91000366210938,297.65582275390625,115.35812377929688,72.7631607055664,51.9831428527832
2020-01-13,145.82000732421875,299.7029724121094,115.0081558227539,73.63841247558594,52.47937774658203
2020-01-14,145.69000244140625,299.24591064453125,115.5997314453125,73.3624496459961,52.02824783325195
2020-01-15,146.5399932861328,299.9222412109375,116.3663330078125,74.0247802734375,51.94554901123047
2020-01-16,146.30999755859375,302.4170837402344,115.99971008300781,74.61614227294922,51.7425537109375
2020-01-17,146.5800018310547,303.3583984375,115.0081558227539,74.68714141845703,51.54705810546875
2020-01-21,146.74000549316406,302.76434326171875,116.21637725830078,75.39677429199219,50.810245513916016
2020-01-22,146.7899932861328,302.8009338378906,116.62464141845703,74.89212036132812,50.51704025268555
2020-01-23,147.1199951171875,303.1481628417969,117.44129180908203,75.52293395996094,50.20124435424805
2020-01-24,147.97999572753906,300.4522705078125,118.39120483398438,75.26274871826172,49.862918853759766
2020-01-27,148.99000549316406,295.63616943359375,120.23274230957031,74.90003204345703,48.67498016357422
2020-01-28,147.66000366210938,298.7342224121094,119.29113006591797,75.19964599609375,48.607337951660156
2020-01-29,148.4600067138672,298.4874572753906,120.45769500732422,74.92366790771484,48.201324462890625
2020-01-30,148.47000122070312,299.4561462402344,120.47439575195312,74.9788818359375,48.712589263916016
2020-01-31,149.3300018310547,294.0186462402344,121.57426452636719,74.06420135498047,46.70513153076172
2020-02-03,148.36000061035156,296.2027587890625,121.47576141357422,74.30865478515625,45.660057067871094
2020-02-04,146.42999267578125,300.7173156738281,119.8398666381836,75.0735092163086,45.08864974975586
2020-02-05,146.61000061035156,304.19000244140625,118.5294189453125,75.12080383300781,47.16376495361328
2020-02-06,147.39999389648438,305.2135314941406,119.06365966796875,75.37312316894531,46.52469253540039
2020-02-07,147.7899932861328,303.5869140625,120.5492935180664,75.35734558105469,46.216434478759766
2020-02-10,148.1699981689453,305.8531799316406,120.88320922851562,76.20104217529297,45.728328704833984
2020-02-11,147.66000366210938,306.38330078125,120.27385711669922,76.77667999267578,46.16304016113281
2020-02-12,147.5399932861328,308.3572082519531,119.66458129882812,77.2339859008789,46.7274055480957
2020-02-13,148.3800048828125,308.0281982421875,120.12364959716797,77.69921875,46.468109130859375
2020-02-14,149.0,308.52178955078125,120.64948272705078,78.50349426269531,46.25456237792969
2020-02-18,150.91000366210938,307.72662353515625,121.47576141357422,78.41676330566406,45.667320251464844
2020-02-19,151.7899932861328,309.1979675292969,121.46746063232422,77.36015319824219,46.01814651489258
2020-02-20,152.41000366210938,307.9277038574219,122.41900634765625,78.28270721435547,45.652076721191406
2020-02-21,154.6999969482422,304.756591796875,123.56246948242188,78.5113754272461,45.09532928466797
2020-02-24,156.08999633789062,294.6491394042969,125.40707397460938,77.43899536132812,42.98281478881836
2020-02-25,153.3000030517578,285.720703125,126.07477569580078,75.34159851074219,41.33549118041992
2020-02-26,153.97000122070312,284.6697692871094,125.40707397460938,74.5294189453125,40.42793655395508
2020-02-27,154.0,271.8847961425781,126.767578125,70.56324768066406,37.995086669921875
2020-02-28,148.3800048828125,270.7424011230469,129.63034057617188,68.8600845336914,39.23057556152344
2020-03-02,149.1999969482422,282.46734619140625,128.6765899658203,71.80119323730469,41.0914421081543
2020-03-03,153.88999938964844,274.3796691894531,130.6743927001953,71.6356201171875,39.123809814453125
2020-03-04,154.16000366210938,285.91265869140625,129.28684997558594,74.34020233154297,39.97797393798828
2020-03-05,157.49000549316406,276.4084167480469,132.5050506591797,72.74740600585938,38.21626281738281
2020-03-06,157.5500030517578,271.8390808105469,139.40109252929688,71.49365997314453,36.37065124511719
2020-03-09,157.80999755859375,250.6098175048828,143.1793212890625,65.98204040527344,31.924427032470703
